City, Region, Country, AirQuality, WaterPollution,Lat,Lon
Binzhou, Shandong, People's Republic of China,0.0,50.0,37.3821206,117.9647262
Castelo Branco, Castelo Branco, Portugal,100.0,0.0,39.97675825,-7.446059929966704
Albufeira, , Portugal,71.42857143,33.33333333,37.14453245,-8.214562106482182
Jeddah, Mecca Province, Saudi Arabia,35.24096386,54.43037975,21.5810088,39.1653612
Folkestone, England, United Kingdom,75.0,50.0,51.0791335,1.1794073
Gouyave, Saint John Parish, Grenada,50.0,75.0,12.1665178,-61.7297144
Valasske Mezirici, , Czech Republic,50.0,100.0,49.4716056,17.971593
Valledupar, Cesar Department, Colombia,50.0,50.0,10.4651733,-73.2529512
Nove Mesto nad Vahom, Trencin Region, Slovakia,50.0,50.0,48.7633248,17.8303857
Heviz, Zala County, Hungary,62.5,37.5,46.7906038,17.1834489
Janakpurdham, , Nepal,50.0,62.5,26.73017265,85.93174559722985
Latacunga, Cotopaxi Province, Ecuador,58.33333333,91.66666667,-0.9340311,-78.6145758
Puerto la Cruz, Anzoategui, Venezuela,25.0,100.0,10.2028617,-64.6307626
Nyeri, , Kenya,87.5,50.0,-0.4192962,36.9517005
Yasuj, Kohgiluyeh and Boyer-Ahmad Province, Iran,0.0,50.0,30.6681785,51.581916
Lukow, Lublin Voivodeship, Poland,62.5,50.0,50.5612802,15.0356307
Litomerice, , Czech Republic,75.0,50.0,50.5340795,14.1317985
Hattiesburg, Mississippi, United States of America,82.14285714,41.66666667,31.3271189,-89.2903392
Karlovy Vary, , Czech Republic,64.28571429,16.66666667,50.2306216,12.8701437
Penrith, New South Wales, Australia,25.0,25.0,54.6639133,-2.7522047
Whitby, Ontario, Canada,86.53846154,17.30769231,54.4874141,-0.6155111
Ajax, Ontario, Canada,87.5,38.63636364,43.8505287,-79.0208814
Pickering, Ontario, Canada,75.0,50.0,43.835765,-79.090576
Des Plaines, Illinois, United States of America,100.0,50.0,42.0415823,-87.8873916
Torreon, Coahuila, Mexico,47.22222222,50.0,35.7947315,-107.21208446076524
Paradise, California, United States of America,75.0,50.0,36.1011223,-115.1479329
Samokov, Sofia Province, Bulgaria,50.0,50.0,42.3377931,23.5592676
Sohag, Sohag Governorate, Egypt,25.0,100.0,26.76246285,32.090993613434186
Badulla, Uva Province, Sri Lanka,50.0,50.0,6.9899499,81.0570589
Jagodina, Pomoravlje District, Serbia,32.14285714,53.57142857,43.9794256,21.2607688
Surrey, British Columbia, Canada,71.73913043,33.33333333,51.2715316,-0.3414523511290909
Bansko, Blagoevgrad Province, Bulgaria,100.0,0.0,41.8344086,23.4841698
Barcelona, Anzoategui, Venezuela,12.5,50.0,41.3828939,2.1774322
Ambleside, England, United Kingdom,87.5,50.0,54.431954,-2.9630528
Everett, Washington, United States of America,88.63636364,32.14285714,47.9793437,-122.2127011
Sumperk, , Czech Republic,75.0,50.0,49.9655521,16.9705651
Zory, Silesian Voivodeship, Poland,25.0,50.0,53.2986111,23.2786112
Mersa Matruh, Matrouh Governorate, Egypt,87.5,37.5,29.7876385,27.42704095336689
Petrinja, Sisak-Moslavina County, Croatia,75.0,50.0,45.4251115,16.30478094471015
Kutina, Sisak-Moslavina County, Croatia,45.0,25.0,45.483097,16.7755908
Novalja, Lika-Senj County, Croatia,50.0,50.0,44.5561174,14.884472
Agrinio, West Greece Region, Greece,75.0,50.0,38.6248275,21.4094206
Solihull, England, United Kingdom,100.0,0.0,52.4130189,-1.7768935
Ogulin, , Croatia,100.0,0.0,45.2658579,15.2255172
Delnice, Primorje-Gorski Kotar County, Croatia,100.0,0.0,45.3981089,14.8009293
Novska, Sisak-Moslavina County, Croatia,100.0,0.0,45.3415443,16.9770868
Slunj, , Croatia,100.0,0.0,45.114468,15.584898
Columbia, Maryland, United States of America,100.0,25.0,4.099917,-72.9088133
Pingdingshan, Henan, People's Republic of China,15.0,75.0,33.7374744,113.2981436
Xinxiang, Henan, People's Republic of China,0.0,100.0,35.308611,114.051111
Jiaozuo, Henan, People's Republic of China,0.0,50.0,35.1375,113.143889
Puyang, Henan, People's Republic of China,0.0,50.0,35.7631348,115.0234071
Xuchang, Henan, People's Republic of China,0.0,50.0,34.147778,113.714722
Luohe, Henan, People's Republic of China,0.0,50.0,33.688056,113.913056
Sanmenxia, Henan, People's Republic of China,0.0,50.0,34.4228647,111.0489969
Nanyang, Henan, People's Republic of China,0.0,50.0,33.0010496,112.5292693
Shangqiu, Henan, People's Republic of China,0.0,50.0,34.4168215,115.6507447
Xinyang, Henan, People's Republic of China,0.0,50.0,32.075,114.853333
Airdrie, Alberta, Canada,62.5,25.0,51.28597,-114.01062
Changde, Hunan, People's Republic of China,0.0,50.0,29.034552,111.6928724
Yiyang, Hunan, People's Republic of China,0.0,50.0,28.5562003,112.3497606
Chenzhou, Hunan, People's Republic of China,0.0,50.0,25.7733919,113.009431
Aksu, Xinjiang, People's Republic of China,75.0,100.0,41.1677575,80.2582136
Welland, Ontario, Canada,45.0,45.0,42.9922181,-79.2484192
Oakville, Ontario, Canada,80.0,33.33333333,43.447436,-79.666672
Milton, Ontario, Canada,81.81818182,29.54545455,30.6324149,-87.0396881
Panzhihua, Sichuan, People's Republic of China,0.0,50.0,26.5860102,101.7179276
Luzhou, Sichuan, People's Republic of China,0.0,50.0,28.8744722,105.4385063
Deyang, Sichuan, People's Republic of China,0.0,50.0,31.1244028,104.39013
Mianyang, Sichuan, People's Republic of China,10.71428571,87.5,31.4602714,104.7160723
Guangyuan, Sichuan, People's Republic of China,0.0,50.0,32.4329637,105.8563402
Suining, Sichuan, People's Republic of China,0.0,50.0,30.5061493,105.574542
Leshan, Sichuan, People's Republic of China,0.0,50.0,29.5851296,103.747791
Nanchong, Sichuan, People's Republic of China,0.0,50.0,31.210219,106.231735
Temple, Texas, United States of America,100.0,0.0,31.098207,-97.3427847
Yibin, Sichuan, People's Republic of China,0.0,50.0,28.7701941,104.6289601
Dazhou, Sichuan, People's Republic of China,0.0,50.0,31.345115,107.650683
Ya'an, Sichuan, People's Republic of China,0.0,50.0,30.0130923,103.0402038
Figueira da Foz, Coimbra, Portugal,93.75,25.0,40.1485808,-8.855655
Caernarfon, Wales, United Kingdom,62.5,12.5,53.1394364,-4.2769751
Sangli, Maharashtra, India,47.22222222,62.5,17.1726928,74.58676543279755
Bellingham, Washington, United States of America,94.73684211,30.0,48.7544012,-122.478836
Gmunden, Upper Austria, Austria,100.0,50.0,47.9185855,13.8003048
Nymburk, , Czech Republic,75.0,50.0,50.186331,15.0417306
Chingola, Copperbelt Province, Zambia,75.0,100.0,-12.5474926,27.8600422
Alverca do Ribatejo, Lisbon, Portugal,50.0,0.0,38.9049525,-9.046018013130723
Chico, California, United States of America,72.5,50.0,39.7284945,-121.8374777
Alton, Illinois, United States of America,25.0,75.0,38.8908583,-90.1843091
Am Timan, Salamat Region, Chad,100.0,0.0,11.0396368,20.2826429
Amargosa Valley, Nevada, United States of America,25.0,100.0,36.4951365,-116.421881
Moncton, New Brunswick, Canada,83.33333333,23.52941176,46.097995,-64.80011
Chetumal, Quintana Roo, Mexico,75.0,50.0,18.5145865,-88.3005528
Wagga Wagga, New South Wales, Australia,75.0,20.0,-35.115,147.3677778
Sao Joao de Meriti, Rio de Janeiro, Brazil,0.0,75.0,-22.7853575,-43.36671499895641
Ulhasnagar, Maharashtra, India,10.86956522,73.91304348,19.19381615,73.19143234839959
Ostroleka, Masovian Voivodeship, Poland,62.5,50.0,53.078032,21.574868563752748
Muzaffarabad, , Pakistan,33.33333333,66.66666667,34.3767316,73.4767389
Burrel, Diber County, Albania,100.0,62.5,41.610429,20.0130651
Bedzin, Silesian Voivodeship, Poland,65.0,0.0,50.3356269,19.117295061584237
Barueri, Sao Paulo, Brazil,50.0,50.0,-23.5112184,-46.8764612
Grand Island, Nebraska, United States of America,75.0,0.0,40.924271,-98.338685
Kenosha, Wisconsin, United States of America,87.5,12.5,42.5846773,-87.8212263
White Plains, New York, United States of America,37.5,62.5,41.0339862,-73.7629097
Urbana, Illinois, United States of America,87.5,12.5,40.1117174,-88.207301
Cape Coral, Florida, United States of America,75.0,25.0,26.6059432,-81.9806771
Spisska Nova Ves, Kosice Region, Slovakia,62.5,50.0,48.9435344,20.562964
Sault Ste. Marie, Ontario, Canada,50.0,53.33333333,46.52391,-84.320068
Geel, Flemish Region, Belgium,87.5,50.0,51.1610826,4.9903187
Bahir Dar, Amhara Region, Ethiopia,50.0,50.0,11.5949663,37.3882251
Enugu, Enugu State, Nigeria,5.0,100.0,6.5536094,7.4143061
Great Falls, Montana, United States of America,75.0,25.0,47.5048851,-111.29189
Ta'izz, Ta'izz Governorate, Yemen,0.0,100.0,13.4115414,43.5570871
Sylhet, Sylhet Division, Bangladesh,50.0,53.33333333,24.7358854,91.6852476
Americana, Sao Paulo, Brazil,25.0,75.0,-22.7392463,-47.3306032
Kurashiki, Okayama Prefecture, Japan,50.0,50.0,34.5850791,133.7719957
Nova Friburgo, Rio de Janeiro, Brazil,100.0,0.0,-22.30616605,-42.4934183305119
Huancayo, Junin, Peru,75.0,75.0,-12.068098,-75.2100953
Ames, Iowa, United States of America,66.66666667,50.0,50.536715,2.4086536
Kolin, , Czech Republic,75.0,50.0,50.0288894,15.2011571
Prerov, , Czech Republic,62.5,50.0,49.4553775,17.4508621
Prostejov, , Czech Republic,50.0,50.0,49.4721467,17.1117979
Hadera, Haifa District, Israel,25.0,50.0,32.43699,34.9198258
Kamloops, British Columbia, Canada,71.42857143,25.0,50.6758269,-120.339415
Macae, Rio de Janeiro, Brazil,100.0,37.5,-22.28283055,-41.96490906592897
Ibiza, Balearic Islands, Spain,68.75,50.0,38.9743901,1.4197463178515335
Bridgewater, Nova Scotia, Canada,100.0,0.0,44.3774134,-64.5193946
Rochdale, England, United Kingdom,50.0,0.0,53.6153659,-2.1557561
Alor Setar, Kedah, Malaysia,70.83333333,41.66666667,6.1231908,100.3683962
Wolfville, Nova Scotia, Canada,75.0,0.0,45.0914073,-64.3645102
Backa Palanka, , Serbia,62.5,50.0,45.2497012,19.3966495
Aktobe, Aktobe Region, Kazakhstan,25.0,87.5,50.2836268,57.2298651
Kiskunfelegyhaza, Bacs-Kiskun County, Hungary,100.0,75.0,46.7113263,19.8502905
Kenitra, Rabat-Sale-Kenitra, Morocco,40.625,71.42857143,34.26457,-6.570169
Toowoomba, Queensland, Australia,86.66666667,10.0,-27.5610193,151.953351
Riobamba, Chimborazo Province, Ecuador,100.0,75.0,-1.6732765,-78.6482479
Spanish Fork, Utah, United States of America,75.0,0.0,40.1150133,-111.6547774
Logan, Utah, United States of America,67.85714286,0.0,40.1075089,-89.3768539
Tooele, Utah, United States of America,100.0,50.0,40.4062872,-113.1966394
Farmington, Utah, United States of America,100.0,50.0,44.6402434,-93.1435497
Lewiston, Utah, United States of America,75.0,0.0,46.4195913,-117.0216144
Villach, Carinthia, Austria,85.41666667,11.25,46.6167284,13.8500268
Algeciras, Andalusia, Spain,75.0,50.0,36.1311725,-5.4473991
Berkeley, California, United States of America,79.16666667,36.11111111,37.8708393,-122.272863
Karaganda, Karaganda Region, Kazakhstan,16.66666667,66.66666667,49.1767322,74.1811272
Marbella, Andalusia, Spain,94.64285714,42.85714286,36.508976,-4.88562
Port Perry, Ontario, Canada,100.0,37.5,44.1054151,-78.9425076
Ann Arbor, Michigan, United States of America,76.31578947,51.78571429,42.2813722,-83.7484616
Pasadena, California, United States of America,65.0,20.0,34.1476507,-118.1441551
Key West, Florida, United States of America,100.0,0.0,24.5548262,-81.8020722
Leoben, Styria, Austria,80.0,75.0,47.3805128,15.0947756
Ferrol, Galicia, Spain,100.0,50.0,43.4846862,-8.233162
Aveiro, Aveiro, Portugal,67.1875,46.66666667,40.640496,-8.6537841
Duluth, Minnesota, United States of America,96.42857143,25.0,46.7729322,-92.1251218
Glendale, California, United States of America,77.5,45.83333333,34.1469416,-118.2478471
Liupanshui, Guizhou, People's Republic of China,0.0,50.0,26.5963778,104.8279652
Anshun, Guizhou, People's Republic of China,37.5,50.0,26.254911,105.9437773
San Bernardino, California, United States of America,0.0,50.0,34.8253019,-116.0833144
Tongren, Guizhou, People's Republic of China,25.0,50.0,27.952938,108.584018
Pavlodar, Pavlodar Region, Kazakhstan,0.0,75.0,51.8111545,76.4285287
Pensacola, Florida, United States of America,66.17647059,53.125,30.421309,-87.2169149
Kufstein, Tyrol, Austria,87.5,50.0,47.582996,12.1692134
Cedar Rapids, Iowa, United States of America,89.28571429,25.0,41.9758872,-91.6704053
Baden bei Wien, Lower Austria, Austria,87.5,50.0,48.0085749,16.2334951
Evansville, Indiana, United States of America,68.75,37.5,37.970495,-87.5715641
Kansas City, Kansas, United States of America,68.75,31.25,39.100105,-94.5781416
Rochester, Minnesota, United States of America,80.55555556,62.5,43.157285,-77.615214
Mountain View, California, United States of America,91.66666667,33.33333333,37.3893889,-122.0832101
Pomona, California, United States of America,37.5,75.0,34.0553813,-117.7517496
South Bend, Indiana, United States of America,92.85714286,33.33333333,41.6833813,-86.2500066
Atyrau, Atyrau Region, Kazakhstan,28.57142857,60.71428571,47.6605827,50.806203
Minot, North Dakota, United States of America,68.75,75.0,47.6698594,4.8786165
Monterey, California, United States of America,91.66666667,34.375,36.2231079,-121.387742
Klosterneuburg, Lower Austria, Austria,62.5,50.0,48.30499,16.323756
Wolfsberg, Carinthia, Austria,100.0,50.0,46.8390583,14.8452061
Barakaldo, Basque Autonomous Community, Spain,87.5,50.0,43.29548,-2.9900933
Leonding, Upper Austria, Austria,100.0,0.0,48.2793314,14.2487457
Iowa City, Iowa, United States of America,83.33333333,37.5,41.6612561,-91.5299106
Benidorm, Community of Valencia, Spain,80.55555556,50.0,38.5406255,-0.1290929
St. Augustine, Florida, United States of America,87.5,62.5,40.7183728,-90.4109616
Gainesville, Florida, United States of America,87.5,34.375,29.6519684,-82.3249846
Palm Springs, California, United States of America,43.75,87.5,33.77217945,-116.49529769683984
Salinas, California, United States of America,100.0,50.0,36.6744117,-121.655037
Ontario, California, United States of America,33.33333333,25.0,50.000678,-86.000977
Eureka, California, United States of America,100.0,0.0,40.7906871,-124.1673746
Oceanside, California, United States of America,75.0,75.0,33.1958696,-117.3794834
Palmdale, California, United States of America,32.14285714,50.0,34.5793131,-118.1171108
Kostanay, Kostanay Region, Kazakhstan,0.0,75.0,52.0615626,62.9372689
Torrance, California, United States of America,75.0,0.0,33.8358492,-118.3406288
Sioux City, Iowa, United States of America,100.0,50.0,42.4966815,-96.4058782
Tulln an der Donau, Lower Austria, Austria,87.5,50.0,48.3311686,16.0567744
Schwechat, Lower Austria, Austria,87.5,50.0,48.10499675,16.5848987032657
Bloomington, Indiana, United States of America,83.33333333,55.0,39.1670396,-86.5342881
Ventura, California, United States of America,85.0,35.0,34.4458248,-119.0779359
Concord, California, United States of America,62.5,12.5,43.207178,-71.537476
Flint, Michigan, United States of America,62.5,87.5,43.0161693,-83.6900211
Gulfport, Mississippi, United States of America,100.0,0.0,30.3674198,-89.0928155
Daytona Beach, Florida, United States of America,96.42857143,46.42857143,29.2108147,-81.0228331
Biloxi, Mississippi, United States of America,100.0,50.0,30.4007626,-88.8893818
Fort Collins, Colorado, United States of America,86.84210526,35.0,40.5871782,-105.0770113
Alameda, California, United States of America,62.5,37.5,37.6090291,-121.899142
Sri Ganganagar, Rajasthan, India,50.0,44.44444444,29.9270556,73.8761519
Adoni, , India,0.0,100.0,15.6559189,77.26977367379274
Carlsbad, California, United States of America,75.0,25.0,33.1580933,-117.3505966
Hayward, California, United States of America,87.5,25.0,37.6688205,-122.080796
Fontana, California, United States of America,45.0,35.0,34.0922947,-117.4343301
Santa Clarita, California, United States of America,87.5,31.25,34.4127963,-118.5538088
Canton, Ohio, United States of America,83.33333333,25.0,32.555664,-95.8640507
Roseville, California, United States of America,93.75,40.0,38.7521235,-121.2880059
Anderson, Indiana, United States of America,90.0,25.0,31.7819242,-95.6258199
Sarasota, Florida, United States of America,90.38461538,25.0,27.3365805,-82.5308545
Williamsburg, Virginia, United States of America,100.0,0.0,37.2708788,-76.7074042
Winchester, Virginia, United States of America,100.0,50.0,51.0612766,-1.3131692
Terre Haute, Indiana, United States of America,75.0,12.5,39.4667025,-87.4139119
Andover, England, United Kingdom,92.5,25.0,45.2332985,-93.2913405
Walnut Creek, California, United States of America,83.33333333,8.333333333,37.9020731,-122.0618702
Lawrence, Kansas, United States of America,87.5,50.0,41.001415,-80.350071
Owensboro, Kentucky, United States of America,60.71428571,66.66666667,37.7742152,-87.1133304
Kronach, Bavaria, Germany,87.5,50.0,50.2397846,11.3277669
Knittelfeld, Styria, Austria,75.0,50.0,47.2147399,14.8297233
Carson, California, United States of America,25.0,100.0,35.3636563,-101.3353895
Corona, California, United States of America,50.0,37.5,33.8752945,-117.5664449
Lancaster, California, United States of America,87.5,12.5,40.08067,-76.2411283
Fullerton, California, United States of America,100.0,25.0,33.8708215,-117.9294165
Victorville, California, United States of America,85.71428571,50.0,34.5361067,-117.2911565
Antioch, California, United States of America,0.0,75.0,38.0049214,-121.805789
Redding, California, United States of America,72.22222222,45.83333333,40.5863563,-122.391675
Rancho Cucamonga, California, United States of America,66.66666667,16.66666667,34.1033192,-117.5751735
El Centro, California, United States of America,78.57142857,66.66666667,32.792,-115.563051
Visalia, California, United States of America,40.0,75.0,36.3302284,-119.292058
Manzini, Manzini Region, Eswatini,100.0,62.5,-26.4958706,31.3695887
Idaho Falls, Idaho, United States of America,95.83333333,16.66666667,43.4887907,-112.03628
Wrexham, Wales, United Kingdom,83.33333333,0.0,53.0465084,-2.9937869
Qujing, Yunnan, People's Republic of China,25.0,50.0,25.719931,103.986131
Ekibastuz, Pavlodar Region, Kazakhstan,25.0,50.0,51.7275817,75.3288511
Yuxi, Yunnan, People's Republic of China,25.0,50.0,24.3511487,102.527044
Xianyang, Shaanxi, People's Republic of China,0.0,50.0,34.3312012,108.7043813
Tubize, Wallonia, Belgium,100.0,0.0,50.69302,4.204696
Bendigo, Victoria, Australia,0.0,100.0,-36.7590183,144.2826718
Bad Arolsen, Hesse, Germany,100.0,50.0,51.3816043,9.0147661
Bauska, , Latvia,75.0,50.0,56.4082863,24.1876674
Tyler, Texas, United States of America,66.66666667,45.83333333,30.7563939,-94.3984613
Merced, California, United States of America,87.5,50.0,37.1641544,-120.7678602
Costa Mesa, California, United States of America,56.25,40.0,33.6633386,-117.903317
Yakima, Washington, United States of America,78.125,31.25,46.601557,-120.510842
Ilam, Ilam Province, Iran,0.0,50.0,33.1545696,46.7576343
Coeur d'Alene, Idaho, United States of America,79.16666667,50.0,47.6742994,-116.7811531
Moscow, Idaho, United States of America,37.5,62.5,55.625578,37.6063916
Shah Alam, Selangor, Malaysia,42.30769231,68.75,3.0733644,101.5195149
Ogbomosho, Oyo State, Nigeria,50.0,0.0,8.133,4.25
Overland Park, Kansas, United States of America,98.21428571,16.66666667,38.9742502,-94.6851702
Lewiston, Maine, United States of America,100.0,50.0,46.4195913,-117.0216144
Coatzacoalcos, Veracruz, Mexico,50.0,83.33333333,18.1396787,-94.4501731
Rishikesh, Uttarakhand, India,37.5,87.5,30.1086537,78.2916193
Khorramabad, Lorestan Province, Iran,50.0,75.0,33.4842109,48.3538276
Humenne, Presov Region, Slovakia,62.5,25.0,48.9350033,21.9020268
Uherske Hradiste, , Czech Republic,45.0,0.0,49.0681018,17.4663899
Vereeniging, Gauteng, South Africa,8.333333333,100.0,-26.6747222,27.9261111
